Comment	CreateTimeStamp	Type	videoID	videoTitle
This double it was my dream	2018-11-25T23:38:41.000Z	Comment	ybXM4nYEyD0	Roger Federer & Rafael Nadal - Pure Friendship - Beautiful & Funny Moments - 2017
Roger Federer and Rafael Nadal are the greatest people I will ever see They re always happy and fun to be around They couldn t be better And to think that even a sport can bring people together is great	2018-11-25T12:59:36.000Z	Comment	ybXM4nYEyD0	Roger Federer & Rafael Nadal - Pure Friendship - Beautiful & Funny Moments - 2017
My favourite players by far	2018-11-23T21:10:04.000Z	Comment	ybXM4nYEyD0	Roger Federer & Rafael Nadal - Pure Friendship - Beautiful & Funny Moments - 2017
Heineken don t do rivalries but if they did	2018-11-21T01:25:57.000Z	Comment	ybXM4nYEyD0	Roger Federer & Rafael Nadal - Pure Friendship - Beautiful & Funny Moments - 2017
Top mejores crossover del anime	2018-11-20T19:43:36.000Z	Comment	ybXM4nYEyD0	Roger Federer & Rafael Nadal - Pure Friendship - Beautiful & Funny Moments - 2017
Jeez the laver cup is good for this sport fans players legends everyone wins	2018-11-18T11:33:40.000Z	Comment	ybXM4nYEyD0	Roger Federer & Rafael Nadal - Pure Friendship - Beautiful & Funny Moments - 2017
Love you for the choice of your words for self and your coplayers	2018-11-12T02:10:51.000Z	Comment	ybXM4nYEyD0	Roger Federer & Rafael Nadal - Pure Friendship - Beautiful & Funny Moments - 2017
friendship is one thing but is the reality	2018-11-11T15:37:24.000Z	Comment	ybXM4nYEyD0	Roger Federer & Rafael Nadal - Pure Friendship - Beautiful & Funny Moments - 2017
Legendary human beings	2018-11-07T12:09:49.000Z	Comment	ybXM4nYEyD0	Roger Federer & Rafael Nadal - Pure Friendship - Beautiful & Funny Moments - 2017
Both meter and kg i would bet this is the most optimized tennisman body	2018-11-07T00:27:47.000Z	Comment	ybXM4nYEyD0	Roger Federer & Rafael Nadal - Pure Friendship - Beautiful & Funny Moments - 2017
Love the music	2018-11-02T12:15:40.000Z	Comment	ybXM4nYEyD0	Roger Federer & Rafael Nadal - Pure Friendship - Beautiful & Funny Moments - 2017
Still painful	2018-11-12T01:18:31.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
When rafa pushes federers back for the ampires handshake	2018-11-10T07:10:34.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
Roger the best	2018-10-21T13:17:53.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
so back in when i was watching it live i thought that the final netted forehand was a defeated try from federer But i noticed today the amount of spin on the return was insane Best mactch ever	2018-10-11T16:06:48.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
This was absolutely Epic Perhaps the greatest match ever played by two of the finest champions Tennis has ever known Not only a match of the highest quality but all the more remarkable given the incredible level of sportsmanship and respect between the two players	2018-10-11T10:51:30.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
was the greatest year for sporting matches So many amazing matches in football tennis and cricket	2018-10-07T18:09:38.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
Mirka is such a pig and Federer with that fagazhee sweater christ	2018-09-25T03:32:37.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
watching this match never ever gets old	2018-09-23T02:27:50.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
The better palyer won this final Rafa is the best	2018-09-20T14:14:07.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
When did rafa s serve motion change	2018-09-17T03:10:59.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
Incredible come back from Roger federer in the rd set really amazing only Roger can do it	2018-09-13T08:50:39.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
I have to say federer in that grandpa cardigan did not inspire confidence	2018-09-11T21:18:12.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
I m watching this Nadal after the Thiem match last night And by God This Nadal would have CLEANED HOUSE against Thiem	2018-09-06T04:18:21.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
here before nadal wins the us open against djokovic in sets and before he wins more french opens and another wimbledon and australian giving him GS	2018-09-04T23:56:31.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
To beat federer in his prime on his best surface and your surface is the greatest achievement in tennis history I still think Federer is the but Rafa is a god as well	2018-08-05T13:45:42.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
Federer s backhand was trash	2018-08-05T04:56:00.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
FOR ROGER S FAN This great T Shirt is ideal for the one and only GOAT s fans	2018-08-04T14:12:04.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
Such a disappointing highlights package that doesn t do the original match true justice That too from the official Wimbledon account Sadly I m now not able to find links to the other highlights videos made by fans	2018-08-02T17:37:53.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
The Gods of tennis created a balance that day and in the end of a long historic day tennis won	2018-08-02T16:26:44.000Z	Comment	f8YEiCAPAbg	Roger Federer v Rafael Nadal: Wimbledon Final 2008 (Extended Highlights)
Keep dreaming	2018-11-09T18:05:00.000Z	Reply	f8YEiCAPAbg	Roger Federer v Rafael Nadal Wimbledon Final Extended Highlights
this match is such a shame for Federer he shoke masively here he was the better player in the first sets	2018-12-02T01:23:10.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
When Federer was grunting in this match I was shook	2018-11-23T19:07:11.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
Nadal kick ass	2018-11-19T10:24:58.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
somebody asked Nadal what s his favorite dish at Roland Garros he said peak Roger Federer	2018-11-18T06:10:22.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
level of nadal djokovic and federer on this tournament was insane	2018-11-09T01:43:54.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
That looks like some mighty wet clay	2018-10-20T04:19:18.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
you r welcome	2018-10-04T06:04:07.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
Nobody can beat Rafa at the French at his best the only way you are going to beat him at the French at his best is you re going to have to go for line shots hitting in all directions and flat out hit winners that way and nobody is going to be able to do that	2018-10-01T01:45:25.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
How Roger los first sets	2018-08-07T23:29:19.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
I don t know about winning the match but Roger definitely should ve closed that first set Obviously Rafa also struggled to close the nd set after being up twice a break and having squandered set points but eventually he did unlike Roger who didn t close out the st set set all of sets down is a huge difference and that made the difference	2018-08-04T00:40:24.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
Roland Garros now	2018-07-19T17:56:06.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
Great video Vamos Rafa	2018-06-19T13:14:29.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
Look at all those fedfans most of them came to support federer But the story is diff here Love u Rafa	2018-06-17T19:05:10.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
Rock em sock em robots	2018-06-17T07:26:44.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
First set is epic French public is beyond me how every year they want Nadal to lose and Rogen to win Yet ended up with disappointment	2018-06-16T07:29:15.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
Nadal Legend	2018-06-14T02:23:54.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
Nadal the cancer of tennis	2018-06-13T12:24:29.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
th set BPs All the momentum Classic Federer waste	2018-06-13T08:57:23.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
Nadal should be declared the winner of the and by default on the condition that he can never again play at the FO	2018-06-13T04:28:34.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
beating Nadal on clay RG beating Federer on grass Wimb plenty of players done it Djokovic even multiple times Not sure how a player Federer who was completely dominated by a contemporary can be called GOAT he is GOWT Greatest of Weakest era where he amassed most of his slams	2018-06-12T04:45:26.000Z	Comment	iVJSO8QtkmM	French Open 2011 Final - Rafael Nadal vs Roger Federer
Thomas Vicentin this wasn t that high a level from Nadal during the tournament	2018-11-29T12:01:20.000Z	Reply	iVJSO8QtkmM	French Open Final Rafael Nadal vs Roger Federer
Aleksandar Vu i because Nadal is better	2018-11-29T12:11:34.000Z	Reply	iVJSO8QtkmM	French Open Final Rafael Nadal vs Roger Federer
Andr a keep crying pussy	2018-11-29T12:12:37.000Z	Reply	iVJSO8QtkmM	French Open Final Rafael Nadal vs Roger Federer
The goat vs the goat I remember when I was little and me and my father watched federer and how dominant he was my dad thought nobody was going to be able to compete against him then we watched that Miami match their very first match after watching nadal I looked over to my dad and said Dad this guy is scary I think he found his equal and boy was I right love watching both players they beat the shit out of eachother for over a decade I never seen some totally opposite and unbelievable talented tennis players in my life they re just so fun and enjoyable to watch play eachother	2018-11-29T19:40:39.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
Can you please upload Djokovic and federer h h	2018-11-19T16:25:32.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
They have never met at Us open	2018-10-04T16:00:45.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
Nadal is the lyon king	2018-09-28T13:24:23.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
It s crazy how Fed completely flipped the script on Nadal the last years after being dominated by him his entire career he s now beaten him with relative ease the last times they ve matched up	2018-09-11T01:19:39.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
They never met in the us open	2018-09-08T05:36:42.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
Nadal is a God on clay it s almost unfair Federer did well getting to the final times	2018-07-22T12:07:57.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
Its crazy we practically see Nadal s whole process of maturing from a brash young kid into adulthood but all the while Federer looks unchanged through the years O o	2018-07-12T11:28:03.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
Federer has actually beaten nadal on clay twice wow thats an achievement alone	2018-06-11T08:15:12.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
Nadal his father	2018-05-30T04:28:58.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
Most nadal wins is on clay	2018-05-24T19:58:52.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
Tennis is a farce and is dying Federer is the Aussie open champ beating inferior Cilic	2018-05-10T23:20:07.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
Every point was staged Now I ll spend my money only in whores	2018-05-10T23:19:17.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
Fake tennis match fixing	2018-05-10T23:13:54.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
Nadal vs federer Nadal winner	2018-05-09T10:45:49.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
Bravo	2018-05-05T21:49:55.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
The fact that tour is weighted towards Clay away from Grass has helped Nadal of ATP tournaments are Clay only Grass but on Clay No M on Grass but on Clay every year This has helped Nadal Roger has had to do it the hard way only possible Tournaments on Grass a year It shows up in this H H video so much Clay In their H H after meetings were on Clay Hard only on Grass Even now at meetings it is Clay Hard still only on Grass Will Rafa ever be good enough on Grass again to meet Roger at Wimbledon Also to those Fedhaters out there who critisize him skipping Clay remember Nadal has only played Grass tournaments in the last years He is virtually skipping Grass each year He will only play Grass tournament this year again	2018-04-27T08:28:23.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
The fact that FEDTARDS like to bring up some ridiculous TINY SAMPLE H Hs like Dustin Brown s or Davydenko s to dismiss all the relevance of the great players H H like Federer Nadal Federer Djokovic or Djokovic Nadal shows how ignorant they are at sport and other common subjects such as Statistical Mathematics What s more they even make the clay excuse about Federer s humiliating H H result against Nadal while the truth is of their meetings are on Federer s favorite surfaces hard grass Just how pathetic FEDTARDS are willing to be to protect their Weak Era Champion Next thing you know there will be some scums mentioning about the age gap his injury his sickness	2018-04-11T05:11:25.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
and of their meetings are on Federer s favorite surfaces smh	2018-04-11T04:27:11.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
Aaand Federer is the GOAT	2018-04-08T05:05:17.000Z	Comment	nJsc-PDAhFc	Federer vs Nadal - All 38 H2H Match Points (HD)
Also counting both healthy there record is almost dead even	2018-11-29T19:42:34.000Z	Reply	nJsc-PDAhFc	Federer vs Nadal All H H Match Points HD
Pearcewreck So you re saying a player can t have favorite surfaces that s so narrow minded Just because Roger says grass is his favorite it doesn t mean hard isn t Who cares what the stats say I care lots of other tennis fans and tennis experts care they don t calculate those for nothing you know Stats is Math Math is Science and Science means truth and the Earth is not flat regardless of what you say And according to the stats hard court favors Federer more than Nadal The following tournaments you mentioned about are irrelevant cause we re talking about H Hs Like i said before the bigger the sample size is the more relevant the H H is gonna be That is the most basic rule of statistical math is certainly significant at some point but is it as and are I doubt it Plus none of those meetings are in GS where Nadal excels the most which makes it even less relevant Even if the ATP regards as enough it doesn t mean a H H with matches should be meaningful and it obviously shouldn t I agree there s much more to it than just H H but it s still a very important factor to consider when it comes to comparing players of the same era who have faced each other plenty of times because tennis is a H H sport all in all Roger s inferior in H Hs against his biggest rivals have always been a big obstacle to his GOATness if it ever exists at all Other than H H there are lots of other arguments that can be summed up in this blog if you re interested	2018-04-27T09:17:15.000Z	Reply	nJsc-PDAhFc	Federer vs Nadal All H H Match Points HD
You completely contradict yourself with your own stats If Roger s win rate on Grass is higher than Hard than Grass is favourite according to the stats Plus who cares what the stats say He has always said Grass is his favourite surface Wimbledon is his favourite tournament If Rafa s win rate on Hard is less than Roger s it just proves he isn t as good on Hard as Roger Both are the best ever on their favourite surface Roger is a lot better on Hard that Rafa both aren t great on their weakest but granted Rafa with Wimbledon s has a slight edge over Roger with only FO But across their whole career s Rafa has only won Grass tournaments at all levels Roger has won Clay So beyond the Slams Roger has a better record on Clay than Rafa does on Grass Overall Roger is better Sorry but matches in the history of tennis rivalries is significant We live in unusual times where the big have played each other sooooo many times One of the most famous of all rivalries Borg v McEnroe involved only Tour matches So is very significant As I said previously the ATP regard as enough So yeah Thiem does have a better H H than Roger At least Thiem is a half decent player compared to Dustin Brown But my point is much more to it than H H	2018-04-27T08:06:18.000Z	Reply	nJsc-PDAhFc	Federer vs Nadal All H H Match Points HD
Pearcewreck Nadal s winning rate on hard court is while Federer s is which is only lower than his winning rate on grass court so it s safe to say hard court is Federer s favorite surface as well rather than Nadal s The larger the sample size is the more meaningful the statistics is gonna be and is undeniably too small compared to and What s more a H H only reflects a complete rivalry if it has pretty much all kinds of match in it and Davydenko has never faced Nadal in a Grand Slam match aka best of where Nadal excels the most I can pretend Thiem s winning rate over Federer or Kokkinakis s matters but i don t	2018-04-20T04:21:45.000Z	Reply	nJsc-PDAhFc	Federer vs Nadal All H H Match Points HD
You are so wrong Firstly they only played on Fed s favourite surface Grass But they played on Nadal s favourite surface Clay That explains it right there Watch the video an awful lot of Red stuff especially early on Please don t distort the stats there are only surfaces these days so by definition Hardcourt must be Nadal s second favourite surface as well Therefore they have played of matches on Nadal s favourite surfaces Clay Hardcourt Only times on Grass Also hate to break it to you matches is not tiny considering the ATP regard the minimum for an official rivalry is So matches against Davydenko matters	2018-04-20T02:50:40.000Z	Reply	nJsc-PDAhFc	Federer vs Nadal All H H Match Points HD
Favorite surface Federer is the best in grass	2018-08-16T01:53:04.000Z	Reply	nJsc-PDAhFc	Federer vs Nadal All H H Match Points HD
Matthew Maguire Yet he can t even top Nadal although the majority of their meetings are on Federer s favorite surfaces Get the point	2018-06-15T03:22:36.000Z	Reply	nJsc-PDAhFc	Federer vs Nadal All H H Match Points HD
man bat Your argument says it all Federer has favourite surfaces and Nadal has Shows whos the more versatile player	2018-06-14T22:54:26.000Z	Reply	nJsc-PDAhFc	Federer vs Nadal All H H Match Points HD
How does this only have views after this long	2018-10-25T03:55:19.000Z	Comment	QsBAFhJBkaU	Nadal vs Federer ● Rome 2006 Final Highlights (HD)
your channel is so beautiful I hope it become bigger and bigger Go ON	2017-07-08T21:09:32.000Z	Comment	QsBAFhJBkaU	Nadal vs Federer ● Rome 2006 Final Highlights (HD)
Nadal entered the match mentally defeated I think it was the first time he started a match against Federer knowing he would lose Because he had everything to win that tournament he d had an comfortable draw while Federer s way to the final was tortuous overcoming some tougher opponents and prevailing in a couple of epic matches Considering that and the fact that he is five years younger and that he had dominated their clashes in the past you would ve thought he was going to win comfortably In the first couple of Federe s services games Nadal was putting so much pressure and seemed like he was going to take control of the match But he never believed in victory Federer on the other hand was feeling so confident relaxed and that s when he becomes the most dangerous opponent you could face So to me Federer won Miami from the very moment he obliterated Nadal at Indian Wells It was a beating that really harmed Rafa and for the first time in his career he was afraid of facing Roger None of them played great in this match but Federer was just so clutch when it mattered	2018-10-02T04:21:37.000Z	Comment	YodDtl3zke0	Roger Federer vs Rafael Nadal Highlights Miami 2017 FINAL
Querrey and Sock didn t have an idea who they were messing with	2018-11-24T07:10:30.000Z	Comment	vR5ykbDSV-4	Federer/Nadal vs Sock/Querrey - Laver Cup Highlights HD
i saw that spin nadal	2018-11-10T19:16:06.000Z	Comment	vR5ykbDSV-4	Federer/Nadal vs Sock/Querrey - Laver Cup Highlights HD
Must be difficult facing two GOATs at the same time	2018-11-10T10:36:34.000Z	Comment	vR5ykbDSV-4	Federer/Nadal vs Sock/Querrey - Laver Cup Highlights HD
Great	2018-11-01T13:33:37.000Z	Comment	vR5ykbDSV-4	Federer/Nadal vs Sock/Querrey - Laver Cup Highlights HD
Federer Nadal VS Djokovic Murray esto tiene que pasar algun dia	2018-09-13T19:10:39.000Z	Comment	vR5ykbDSV-4	Federer/Nadal vs Sock/Querrey - Laver Cup Highlights HD
As per the old scoring system full sets Fedal would have probably lost They obviously have superiority in a tiebreak point kinda of scoring their slams are testimony to that	2018-09-13T03:10:53.000Z	Comment	vR5ykbDSV-4	Federer/Nadal vs Sock/Querrey - Laver Cup Highlights HD
Rafa Roger be the same team is nightmare	2018-09-10T09:45:22.000Z	Comment	vR5ykbDSV-4	Federer/Nadal vs Sock/Querrey - Laver Cup Highlights HD
How could this be happened two best of all time played double together	2018-09-06T11:14:17.000Z	Comment	vR5ykbDSV-4	Federer/Nadal vs Sock/Querrey - Laver Cup Highlights HD
These two make me me cry Such rivals yet such friends	2018-09-04T17:54:57.000Z	Comment	vR5ykbDSV-4	Federer/Nadal vs Sock/Querrey - Laver Cup Highlights HD
laver cup made me think about fedal being a cute couple only me	2018-09-03T23:38:13.000Z	Comment	vR5ykbDSV-4	Federer/Nadal vs Sock/Querrey - Laver Cup Highlights HD
I can t wait to see these two legend play doubles again at this year s Laver Cup	2018-09-03T20:40:55.000Z	Comment	vR5ykbDSV-4	Federer/Nadal vs Sock/Querrey - Laver Cup Highlights HD
Dois monstros	2018-09-02T03:57:09.000Z	Comment	vR5ykbDSV-4	Federer/Nadal vs Sock/Querrey - Laver Cup Highlights HD
It would be great if they played together at the next French Open and Wimbledon	2018-09-01T16:28:34.000Z	Comment	vR5ykbDSV-4	Federer/Nadal vs Sock/Querrey - Laver Cup Highlights HD
Universe No	2018-08-29T16:25:55.000Z	Comment	vR5ykbDSV-4	Federer/Nadal vs Sock/Querrey - Laver Cup Highlights HD
Lol Europe basically has all of the best players of the world Federer Nadal Djokovic Murray Wawrinka Cilic Thiem and Zverev Sure World has Kyrgios Shapovalov Del Potro Schwartzman Isner and Querrey but that s about it I think And out of those it s really just Del Potro that can compete with the top players	2018-08-24T17:19:21.000Z	Comment	vR5ykbDSV-4	Federer/Nadal vs Sock/Querrey - Laver Cup Highlights HD
Just imagine if Federer Nadal played doubles on the tour They would rack up so many Grand Slam titles	2018-08-24T12:25:54.000Z	Comment	vR5ykbDSV-4	Federer/Nadal vs Sock/Querrey - Laver Cup Highlights HD
On one side of the net we had grand slams and on the other we had pro tennis players Good play from all players regardless	2018-08-21T03:22:38.000Z	Comment	vR5ykbDSV-4	Federer/Nadal vs Sock/Querrey - Laver Cup Highlights HD
hopefully when roger is in his s and nadal is in his middle to late s they can start playing doubles	2018-10-23T02:18:15.000Z	Reply	vR5ykbDSV-4	Federer Nadal vs Sock Querrey Laver Cup Highlights HD
Nadal doesn t attack well enough and consistently enough Therefore their matches come down to whether Federer is making his shots Federer at his very best is better than Nadal at his best The slowness of attack killing clay is an exception On another note clay is feasible to be the universal tennis court surface But would you really want to watch and play clay court tennis year round	2018-12-01T15:39:30.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
Election Rajasthan	2018-11-18T16:06:02.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
Who s watching exactly one year later	2018-10-06T09:10:30.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
Federer will drop out of the top five by the end of the year	2018-10-03T01:38:25.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
Despite the facts Nadal bumpokers will still claim he is the goat Wake up he no behind Federer and sampras	2018-09-20T09:10:33.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
Federer needs to find this form again to win masters or slams again	2018-09-15T06:57:22.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
I heard that Federer is socialising with albanians from Kosovo and if so i never wants to watch him or see him play again BNever ever	2018-09-14T20:11:07.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
I know Federer and Nadal they are lebegndes but when they Come face to face Federer was th best	2018-09-03T03:34:46.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
Facist Nadal was troubled by Fascist Catalonia failed bid for RepubblicaSociale style independence at that time that s why he lost to crying bitch Federer	2018-07-01T02:50:53.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
SALTY handshake at net from nadal as usual oh that is when he loses	2018-06-14T20:53:21.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
Nadal didn t may play his best tennis but Federer played amazing with some great shots and great serves Also the court is pretty fast That s why Federer was better	2018-05-27T18:05:43.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
Who do you think you re playing you muscular shit Those days when your forehand targeted Roger s backhand were gone This is the greatest player ever to grace the tennis court You ve won two grandslams in but your name wasn t on the TIME s most powerful people list Why Because you can never be King Roger you piece of shit Take that	2018-05-20T17:19:28.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
I have discovered a place that resembles an encyclopedia of sports It includes all the details linked to most of the types of sports Just go to Google and type PlayGuide U to find out the magic	2018-04-24T10:31:36.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
Unstoppable Roger	2018-02-05T06:52:40.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
Not sure what tennis is going to be like without Federer he is just amazing in every part of his life	2018-01-25T22:06:16.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
federer deserves to win hard luck nadal	2017-12-21T16:37:11.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
Just wait for Djoko in he will show these so called great players their actual place for the record Djokovic is the only player in this world to hold a superior head to head record against both these players	2017-12-12T09:47:26.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
Federer s win Vs Nadal in a row he is the world No not Nadal	2017-12-08T12:41:48.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
D oha aleyna tilkinin if as n yay nlam lar bak n	2017-12-03T17:54:55.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
Incredibly Nadal didn t win any Masters match vs Fed in Though all were played on hc	2017-11-24T10:22:39.000Z	Comment	eX_uBsIXNn8	Highlights: Federer Defeats Nadal In Shanghai 2017 Final
MrPatrickbuit yeah Federer gave in this fast court Nadal had it too hard Federer s serve was amazing If i m right Nadal just won points on Federer s serve	2018-07-17T05:41:56.000Z	Reply	eX_uBsIXNn8	Highlights Federer Defeats Nadal In Shanghai Final
Stan Marsh Nadal played his absolute best tennis all week Federer just didn t give him any breathing space	2018-07-16T20:18:22.000Z	Reply	eX_uBsIXNn8	Highlights Federer Defeats Nadal In Shanghai Final
Show some respect	2018-09-27T22:57:16.000Z	Reply	eX_uBsIXNn8	Highlights Federer Defeats Nadal In Shanghai Final
How can you be this much of a cunt towards such a nice guy like Nadal man He s the definition of humble	2018-07-16T20:19:18.000Z	Reply	eX_uBsIXNn8	Highlights Federer Defeats Nadal In Shanghai Final
He s no now	2018-03-01T03:08:24.000Z	Reply	eX_uBsIXNn8	Highlights Federer Defeats Nadal In Shanghai Final
Fed may be the goat but Rafa is the goat killer	2018-10-14T07:27:11.000Z	Comment	v9KayB3dJHE	Roger Federer vs. Rafael Nadal - Who Is The Greatest? (UPDATED)
Am ganna tell u a thing here that is dey r the gr st ever graced the court But there is only Goat thats rafa Period Reasons r so many that I will run out of fuel	2018-10-05T19:05:27.000Z	Comment	v9KayB3dJHE	Roger Federer vs. Rafael Nadal - Who Is The Greatest? (UPDATED)
Who is greatest Novak Djokovic no doubt	2018-08-21T15:12:03.000Z	Comment	v9KayB3dJHE	Roger Federer vs. Rafael Nadal - Who Is The Greatest? (UPDATED)
